longitude,latitude,api_timestamp,collection_time,taxi_status_from_api,region,available_for_hire_taxis
103.83,1.3,2026-06-20T13:05:00+08:00,2026-06-20T13:05:00,available_for_hire_region_count_synthetic,Central,1282
103.95,1.35,2026-06-20T13:05:00+08:00,2026-06-20T13:05:00,available_for_hire_region_count_synthetic,East,610
103.82,1.42,2026-06-20T13:05:00+08:00,2026-06-20T13:05:00,available_for_hire_region_count_synthetic,North,272
103.88,1.37,2026-06-20T13:05:00+08:00,2026-06-20T13:05:00,available_for_hire_region_count_synthetic,Northeast,223
103.76,1.28,2026-06-20T13:05:00+08:00,2026-06-20T13:05:00,available_for_hire_region_count_synthetic,Other,240
103.7,1.35,2026-06-20T13:05:00+08:00,2026-06-20T13:05:00,available_for_hire_region_count_synthetic,West,168
103.83,1.3,2026-06-20T13:10:00+08:00,2026-06-20T13:10:00,available_for_hire_region_count_synthetic,Central,1358
103.95,1.35,2026-06-20T13:10:00+08:00,2026-06-20T13:10:00,available_for_hire_region_count_synthetic,East,656
103.82,1.42,2026-06-20T13:10:00+08:00,2026-06-20T13:10:00,available_for_hire_region_count_synthetic,North,257
103.88,1.37,2026-06-20T13:10:00+08:00,2026-06-20T13:10:00,available_for_hire_region_count_synthetic,Northeast,241
103.76,1.28,2026-06-20T13:10:00+08:00,2026-06-20T13:10:00,available_for_hire_region_count_synthetic,Other,208
103.7,1.35,2026-06-20T13:10:00+08:00,2026-06-20T13:10:00,available_for_hire_region_count_synthetic,West,160
103.83,1.3,2026-06-20T13:15:00+08:00,2026-06-20T13:15:00,available_for_hire_region_count_synthetic,Central,1223
103.95,1.35,2026-06-20T13:15:00+08:00,2026-06-20T13:15:00,available_for_hire_region_count_synthetic,East,612
103.82,1.42,2026-06-20T13:15:00+08:00,2026-06-20T13:15:00,available_for_hire_region_count_synthetic,North,269
103.88,1.37,2026-06-20T13:15:00+08:00,2026-06-20T13:15:00,available_for_hire_region_count_synthetic,Northeast,233
103.76,1.28,2026-06-20T13:15:00+08:00,2026-06-20T13:15:00,available_for_hire_region_count_synthetic,Other,222
103.7,1.35,2026-06-20T13:15:00+08:00,2026-06-20T13:15:00,available_for_hire_region_count_synthetic,West,164
103.83,1.3,2026-06-20T13:20:00+08:00,2026-06-20T13:20:00,available_for_hire_region_count_synthetic,Central,1202
103.95,1.35,2026-06-20T13:20:00+08:00,2026-06-20T13:20:00,available_for_hire_region_count_synthetic,East,612
103.82,1.42,2026-06-20T13:20:00+08:00,2026-06-20T13:20:00,available_for_hire_region_count_synthetic,North,245
103.88,1.37,2026-06-20T13:20:00+08:00,2026-06-20T13:20:00,available_for_hire_region_count_synthetic,Northeast,251
103.76,1.28,2026-06-20T13:20:00+08:00,2026-06-20T13:20:00,available_for_hire_region_count_synthetic,Other,215
103.7,1.35,2026-06-20T13:20:00+08:00,2026-06-20T13:20:00,available_for_hire_region_count_synthetic,West,154
103.83,1.3,2026-06-20T13:25:00+08:00,2026-06-20T13:25:00,available_for_hire_region_count_synthetic,Central,1127
103.95,1.35,2026-06-20T13:25:00+08:00,2026-06-20T13:25:00,available_for_hire_region_count_synthetic,East,594
103.82,1.42,2026-06-20T13:25:00+08:00,2026-06-20T13:25:00,available_for_hire_region_count_synthetic,North,233
103.88,1.37,2026-06-20T13:25:00+08:00,2026-06-20T13:25:00,available_for_hire_region_count_synthetic,Northeast,237
103.76,1.28,2026-06-20T13:25:00+08:00,2026-06-20T13:25:00,available_for_hire_region_count_synthetic,Other,218
103.7,1.35,2026-06-20T13:25:00+08:00,2026-06-20T13:25:00,available_for_hire_region_count_synthetic,West,147
103.83,1.3,2026-06-20T13:30:00+08:00,2026-06-20T13:30:00,available_for_hire_region_count_synthetic,Central,1102
103.95,1.35,2026-06-20T13:30:00+08:00,2026-06-20T13:30:00,available_for_hire_region_count_synthetic,East,537
103.82,1.42,2026-06-20T13:30:00+08:00,2026-06-20T13:30:00,available_for_hire_region_count_synthetic,North,236
103.88,1.37,2026-06-20T13:30:00+08:00,2026-06-20T13:30:00,available_for_hire_region_count_synthetic,Northeast,229
103.76,1.28,2026-06-20T13:30:00+08:00,2026-06-20T13:30:00,available_for_hire_region_count_synthetic,Other,193
103.7,1.35,2026-06-20T13:30:00+08:00,2026-06-20T13:30:00,available_for_hire_region_count_synthetic,West,148
103.83,1.3,2026-06-20T13:35:00+08:00,2026-06-20T13:35:00,available_for_hire_region_count_synthetic,Central,1076
103.95,1.35,2026-06-20T13:35:00+08:00,2026-06-20T13:35:00,available_for_hire_region_count_synthetic,East,555
103.82,1.42,2026-06-20T13:35:00+08:00,2026-06-20T13:35:00,available_for_hire_region_count_synthetic,North,227
103.88,1.37,2026-06-20T13:35:00+08:00,2026-06-20T13:35:00,available_for_hire_region_count_synthetic,Northeast,218
103.76,1.28,2026-06-20T13:35:00+08:00,2026-06-20T13:35:00,available_for_hire_region_count_synthetic,Other,206
103.7,1.35,2026-06-20T13:35:00+08:00,2026-06-20T13:35:00,available_for_hire_region_count_synthetic,West,158
103.83,1.3,2026-06-20T13:40:00+08:00,2026-06-20T13:40:00,available_for_hire_region_count_synthetic,Central,1057
103.95,1.35,2026-06-20T13:40:00+08:00,2026-06-20T13:40:00,available_for_hire_region_count_synthetic,East,562
103.82,1.42,2026-06-20T13:40:00+08:00,2026-06-20T13:40:00,available_for_hire_region_count_synthetic,North,224
103.88,1.37,2026-06-20T13:40:00+08:00,2026-06-20T13:40:00,available_for_hire_region_count_synthetic,Northeast,212
103.76,1.28,2026-06-20T13:40:00+08:00,2026-06-20T13:40:00,available_for_hire_region_count_synthetic,Other,188
103.7,1.35,2026-06-20T13:40:00+08:00,2026-06-20T13:40:00,available_for_hire_region_count_synthetic,West,165
103.83,1.3,2026-06-20T13:45:00+08:00,2026-06-20T13:45:00,available_for_hire_region_count_synthetic,Central,1064
103.95,1.35,2026-06-20T13:45:00+08:00,2026-06-20T13:45:00,available_for_hire_region_count_synthetic,East,551
103.82,1.42,2026-06-20T13:45:00+08:00,2026-06-20T13:45:00,available_for_hire_region_count_synthetic,North,229
103.88,1.37,2026-06-20T13:45:00+08:00,2026-06-20T13:45:00,available_for_hire_region_count_synthetic,Northeast,202
103.76,1.28,2026-06-20T13:45:00+08:00,2026-06-20T13:45:00,available_for_hire_region_count_synthetic,Other,184
103.7,1.35,2026-06-20T13:45:00+08:00,2026-06-20T13:45:00,available_for_hire_region_count_synthetic,West,166
103.83,1.3,2026-06-20T13:50:00+08:00,2026-06-20T13:50:00,available_for_hire_region_count_synthetic,Central,986
103.95,1.35,2026-06-20T13:50:00+08:00,2026-06-20T13:50:00,available_for_hire_region_count_synthetic,East,544
103.82,1.42,2026-06-20T13:50:00+08:00,2026-06-20T13:50:00,available_for_hire_region_count_synthetic,North,234
103.88,1.37,2026-06-20T13:50:00+08:00,2026-06-20T13:50:00,available_for_hire_region_count_synthetic,Northeast,217
103.76,1.28,2026-06-20T13:50:00+08:00,2026-06-20T13:50:00,available_for_hire_region_count_synthetic,Other,218
103.7,1.35,2026-06-20T13:50:00+08:00,2026-06-20T13:50:00,available_for_hire_region_count_synthetic,West,174
103.83,1.3,2026-06-20T13:55:00+08:00,2026-06-20T13:55:00,available_for_hire_region_count_synthetic,Central,1000
103.95,1.35,2026-06-20T13:55:00+08:00,2026-06-20T13:55:00,available_for_hire_region_count_synthetic,East,570
103.82,1.42,2026-06-20T13:55:00+08:00,2026-06-20T13:55:00,available_for_hire_region_count_synthetic,North,240
103.88,1.37,2026-06-20T13:55:00+08:00,2026-06-20T13:55:00,available_for_hire_region_count_synthetic,Northeast,218
103.76,1.28,2026-06-20T13:55:00+08:00,2026-06-20T13:55:00,available_for_hire_region_count_synthetic,Other,196
103.7,1.35,2026-06-20T13:55:00+08:00,2026-06-20T13:55:00,available_for_hire_region_count_synthetic,West,164
103.83,1.3,2026-06-20T14:00:00+08:00,2026-06-20T14:00:00,available_for_hire_region_count_synthetic,Central,1034
103.95,1.35,2026-06-20T14:00:00+08:00,2026-06-20T14:00:00,available_for_hire_region_count_synthetic,East,565
103.82,1.42,2026-06-20T14:00:00+08:00,2026-06-20T14:00:00,available_for_hire_region_count_synthetic,North,251
103.88,1.37,2026-06-20T14:00:00+08:00,2026-06-20T14:00:00,available_for_hire_region_count_synthetic,Northeast,207
103.76,1.28,2026-06-20T14:00:00+08:00,2026-06-20T14:00:00,available_for_hire_region_count_synthetic,Other,213
103.7,1.35,2026-06-20T14:00:00+08:00,2026-06-20T14:00:00,available_for_hire_region_count_synthetic,West,181
103.83,1.3,2026-06-20T14:05:00+08:00,2026-06-20T14:05:00,available_for_hire_region_count_synthetic,Central,1149
103.95,1.35,2026-06-20T14:05:00+08:00,2026-06-20T14:05:00,available_for_hire_region_count_synthetic,East,554
103.82,1.42,2026-06-20T14:05:00+08:00,2026-06-20T14:05:00,available_for_hire_region_count_synthetic,North,254
103.88,1.37,2026-06-20T14:05:00+08:00,2026-06-20T14:05:00,available_for_hire_region_count_synthetic,Northeast,233
103.76,1.28,2026-06-20T14:05:00+08:00,2026-06-20T14:05:00,available_for_hire_region_count_synthetic,Other,211
103.7,1.35,2026-06-20T14:05:00+08:00,2026-06-20T14:05:00,available_for_hire_region_count_synthetic,West,170
103.83,1.3,2026-06-20T14:10:00+08:00,2026-06-20T14:10:00,available_for_hire_region_count_synthetic,Central,1118
103.95,1.35,2026-06-20T14:10:00+08:00,2026-06-20T14:10:00,available_for_hire_region_count_synthetic,East,557
103.82,1.42,2026-06-20T14:10:00+08:00,2026-06-20T14:10:00,available_for_hire_region_count_synthetic,North,274
103.88,1.37,2026-06-20T14:10:00+08:00,2026-06-20T14:10:00,available_for_hire_region_count_synthetic,Northeast,261
103.76,1.28,2026-06-20T14:10:00+08:00,2026-06-20T14:10:00,available_for_hire_region_count_synthetic,Other,230
103.7,1.35,2026-06-20T14:10:00+08:00,2026-06-20T14:10:00,available_for_hire_region_count_synthetic,West,212
103.83,1.3,2026-06-20T14:15:00+08:00,2026-06-20T14:15:00,available_for_hire_region_count_synthetic,Central,1199
103.95,1.35,2026-06-20T14:15:00+08:00,2026-06-20T14:15:00,available_for_hire_region_count_synthetic,East,582
103.82,1.42,2026-06-20T14:15:00+08:00,2026-06-20T14:15:00,available_for_hire_region_count_synthetic,North,274
103.88,1.37,2026-06-20T14:15:00+08:00,2026-06-20T14:15:00,available_for_hire_region_count_synthetic,Northeast,256
103.76,1.28,2026-06-20T14:15:00+08:00,2026-06-20T14:15:00,available_for_hire_region_count_synthetic,Other,227
103.7,1.35,2026-06-20T14:15:00+08:00,2026-06-20T14:15:00,available_for_hire_region_count_synthetic,West,176
103.83,1.3,2026-06-20T14:20:00+08:00,2026-06-20T14:20:00,available_for_hire_region_count_synthetic,Central,1212
103.95,1.35,2026-06-20T14:20:00+08:00,2026-06-20T14:20:00,available_for_hire_region_count_synthetic,East,602
103.82,1.42,2026-06-20T14:20:00+08:00,2026-06-20T14:20:00,available_for_hire_region_count_synthetic,North,284
103.88,1.37,2026-06-20T14:20:00+08:00,2026-06-20T14:20:00,available_for_hire_region_count_synthetic,Northeast,246
103.76,1.28,2026-06-20T14:20:00+08:00,2026-06-20T14:20:00,available_for_hire_region_count_synthetic,Other,222
103.7,1.35,2026-06-20T14:20:00+08:00,2026-06-20T14:20:00,available_for_hire_region_count_synthetic,West,183
103.83,1.3,2026-06-20T14:25:00+08:00,2026-06-20T14:25:00,available_for_hire_region_count_synthetic,Central,1225
103.95,1.35,2026-06-20T14:25:00+08:00,2026-06-20T14:25:00,available_for_hire_region_count_synthetic,East,584
103.82,1.42,2026-06-20T14:25:00+08:00,2026-06-20T14:25:00,available_for_hire_region_count_synthetic,North,297
103.88,1.37,2026-06-20T14:25:00+08:00,2026-06-20T14:25:00,available_for_hire_region_count_synthetic,Northeast,220
103.76,1.28,2026-06-20T14:25:00+08:00,2026-06-20T14:25:00,available_for_hire_region_count_synthetic,Other,219
103.7,1.35,2026-06-20T14:25:00+08:00,2026-06-20T14:25:00,available_for_hire_region_count_synthetic,West,187
103.83,1.3,2026-06-20T14:30:00+08:00,2026-06-20T14:30:00,available_for_hire_region_count_synthetic,Central,1201
103.95,1.35,2026-06-20T14:30:00+08:00,2026-06-20T14:30:00,available_for_hire_region_count_synthetic,East,577
103.82,1.42,2026-06-20T14:30:00+08:00,2026-06-20T14:30:00,available_for_hire_region_count_synthetic,North,306
103.88,1.37,2026-06-20T14:30:00+08:00,2026-06-20T14:30:00,available_for_hire_region_count_synthetic,Northeast,265
103.76,1.28,2026-06-20T14:30:00+08:00,2026-06-20T14:30:00,available_for_hire_region_count_synthetic,Other,243
103.7,1.35,2026-06-20T14:30:00+08:00,2026-06-20T14:30:00,available_for_hire_region_count_synthetic,West,200
103.83,1.3,2026-06-20T14:35:00+08:00,2026-06-20T14:35:00,available_for_hire_region_count_synthetic,Central,1207
103.95,1.35,2026-06-20T14:35:00+08:00,2026-06-20T14:35:00,available_for_hire_region_count_synthetic,East,612
103.82,1.42,2026-06-20T14:35:00+08:00,2026-06-20T14:35:00,available_for_hire_region_count_synthetic,North,323
103.88,1.37,2026-06-20T14:35:00+08:00,2026-06-20T14:35:00,available_for_hire_region_count_synthetic,Northeast,259
103.76,1.28,2026-06-20T14:35:00+08:00,2026-06-20T14:35:00,available_for_hire_region_count_synthetic,Other,225
103.7,1.35,2026-06-20T14:35:00+08:00,2026-06-20T14:35:00,available_for_hire_region_count_synthetic,West,210
103.83,1.3,2026-06-20T14:40:00+08:00,2026-06-20T14:40:00,available_for_hire_region_count_synthetic,Central,1205
103.95,1.35,2026-06-20T14:40:00+08:00,2026-06-20T14:40:00,available_for_hire_region_count_synthetic,East,617
103.82,1.42,2026-06-20T14:40:00+08:00,2026-06-20T14:40:00,available_for_hire_region_count_synthetic,North,299
103.88,1.37,2026-06-20T14:40:00+08:00,2026-06-20T14:40:00,available_for_hire_region_count_synthetic,Northeast,241
103.76,1.28,2026-06-20T14:40:00+08:00,2026-06-20T14:40:00,available_for_hire_region_count_synthetic,Other,231
103.7,1.35,2026-06-20T14:40:00+08:00,2026-06-20T14:40:00,available_for_hire_region_count_synthetic,West,236
103.83,1.3,2026-06-20T14:45:00+08:00,2026-06-20T14:45:00,available_for_hire_region_count_synthetic,Central,1235
103.95,1.35,2026-06-20T14:45:00+08:00,2026-06-20T14:45:00,available_for_hire_region_count_synthetic,East,649
103.82,1.42,2026-06-20T14:45:00+08:00,2026-06-20T14:45:00,available_for_hire_region_count_synthetic,North,298
103.88,1.37,2026-06-20T14:45:00+08:00,2026-06-20T14:45:00,available_for_hire_region_count_synthetic,Northeast,262
103.76,1.28,2026-06-20T14:45:00+08:00,2026-06-20T14:45:00,available_for_hire_region_count_synthetic,Other,225
103.7,1.35,2026-06-20T14:45:00+08:00,2026-06-20T14:45:00,available_for_hire_region_count_synthetic,West,235
103.83,1.3,2026-06-20T14:50:00+08:00,2026-06-20T14:50:00,available_for_hire_region_count_synthetic,Central,1227
103.95,1.35,2026-06-20T14:50:00+08:00,2026-06-20T14:50:00,available_for_hire_region_count_synthetic,East,660
103.82,1.42,2026-06-20T14:50:00+08:00,2026-06-20T14:50:00,available_for_hire_region_count_synthetic,North,320
103.88,1.37,2026-06-20T14:50:00+08:00,2026-06-20T14:50:00,available_for_hire_region_count_synthetic,Northeast,281
103.76,1.28,2026-06-20T14:50:00+08:00,2026-06-20T14:50:00,available_for_hire_region_count_synthetic,Other,234
103.7,1.35,2026-06-20T14:50:00+08:00,2026-06-20T14:50:00,available_for_hire_region_count_synthetic,West,230
103.83,1.3,2026-06-20T14:55:00+08:00,2026-06-20T14:55:00,available_for_hire_region_count_synthetic,Central,1217
103.95,1.35,2026-06-20T14:55:00+08:00,2026-06-20T14:55:00,available_for_hire_region_count_synthetic,East,673
103.82,1.42,2026-06-20T14:55:00+08:00,2026-06-20T14:55:00,available_for_hire_region_count_synthetic,North,296
103.88,1.37,2026-06-20T14:55:00+08:00,2026-06-20T14:55:00,available_for_hire_region_count_synthetic,Northeast,311
103.76,1.28,2026-06-20T14:55:00+08:00,2026-06-20T14:55:00,available_for_hire_region_count_synthetic,Other,238
103.7,1.35,2026-06-20T14:55:00+08:00,2026-06-20T14:55:00,available_for_hire_region_count_synthetic,West,234
103.83,1.3,2026-06-20T15:00:00+08:00,2026-06-20T15:00:00,available_for_hire_region_count_synthetic,Central,1223
103.95,1.35,2026-06-20T15:00:00+08:00,2026-06-20T15:00:00,available_for_hire_region_count_synthetic,East,726
103.82,1.42,2026-06-20T15:00:00+08:00,2026-06-20T15:00:00,available_for_hire_region_count_synthetic,North,335
103.88,1.37,2026-06-20T15:00:00+08:00,2026-06-20T15:00:00,available_for_hire_region_count_synthetic,Northeast,286
103.76,1.28,2026-06-20T15:00:00+08:00,2026-06-20T15:00:00,available_for_hire_region_count_synthetic,Other,215
103.7,1.35,2026-06-20T15:00:00+08:00,2026-06-20T15:00:00,available_for_hire_region_count_synthetic,West,248
103.83,1.3,2026-06-20T15:05:00+08:00,2026-06-20T15:05:00,available_for_hire_region_count_synthetic,Central,1162
103.95,1.35,2026-06-20T15:05:00+08:00,2026-06-20T15:05:00,available_for_hire_region_count_synthetic,East,696
103.82,1.42,2026-06-20T15:05:00+08:00,2026-06-20T15:05:00,available_for_hire_region_count_synthetic,North,346
103.88,1.37,2026-06-20T15:05:00+08:00,2026-06-20T15:05:00,available_for_hire_region_count_synthetic,Northeast,284
103.76,1.28,2026-06-20T15:05:00+08:00,2026-06-20T15:05:00,available_for_hire_region_count_synthetic,Other,207
103.7,1.35,2026-06-20T15:05:00+08:00,2026-06-20T15:05:00,available_for_hire_region_count_synthetic,West,233
103.83,1.3,2026-06-20T15:10:00+08:00,2026-06-20T15:10:00,available_for_hire_region_count_synthetic,Central,1142
103.95,1.35,2026-06-20T15:10:00+08:00,2026-06-20T15:10:00,available_for_hire_region_count_synthetic,East,708
103.82,1.42,2026-06-20T15:10:00+08:00,2026-06-20T15:10:00,available_for_hire_region_count_synthetic,North,360
103.88,1.37,2026-06-20T15:10:00+08:00,2026-06-20T15:10:00,available_for_hire_region_count_synthetic,Northeast,289
103.76,1.28,2026-06-20T15:10:00+08:00,2026-06-20T15:10:00,available_for_hire_region_count_synthetic,Other,222
103.7,1.35,2026-06-20T15:10:00+08:00,2026-06-20T15:10:00,available_for_hire_region_count_synthetic,West,251
103.83,1.3,2026-06-20T15:15:00+08:00,2026-06-20T15:15:00,available_for_hire_region_count_synthetic,Central,1157
103.95,1.35,2026-06-20T15:15:00+08:00,2026-06-20T15:15:00,available_for_hire_region_count_synthetic,East,688
103.82,1.42,2026-06-20T15:15:00+08:00,2026-06-20T15:15:00,available_for_hire_region_count_synthetic,North,379
103.88,1.37,2026-06-20T15:15:00+08:00,2026-06-20T15:15:00,available_for_hire_region_count_synthetic,Northeast,300
103.76,1.28,2026-06-20T15:15:00+08:00,2026-06-20T15:15:00,available_for_hire_region_count_synthetic,Other,212
103.7,1.35,2026-06-20T15:15:00+08:00,2026-06-20T15:15:00,available_for_hire_region_count_synthetic,West,245
103.83,1.3,2026-06-20T15:20:00+08:00,2026-06-20T15:20:00,available_for_hire_region_count_synthetic,Central,1189
103.95,1.35,2026-06-20T15:20:00+08:00,2026-06-20T15:20:00,available_for_hire_region_count_synthetic,East,684
103.82,1.42,2026-06-20T15:20:00+08:00,2026-06-20T15:20:00,available_for_hire_region_count_synthetic,North,356
103.88,1.37,2026-06-20T15:20:00+08:00,2026-06-20T15:20:00,available_for_hire_region_count_synthetic,Northeast,286
103.76,1.28,2026-06-20T15:20:00+08:00,2026-06-20T15:20:00,available_for_hire_region_count_synthetic,Other,215
103.7,1.35,2026-06-20T15:20:00+08:00,2026-06-20T15:20:00,available_for_hire_region_count_synthetic,West,226
103.83,1.3,2026-06-20T15:25:00+08:00,2026-06-20T15:25:00,available_for_hire_region_count_synthetic,Central,1164
103.95,1.35,2026-06-20T15:25:00+08:00,2026-06-20T15:25:00,available_for_hire_region_count_synthetic,East,676
103.82,1.42,2026-06-20T15:25:00+08:00,2026-06-20T15:25:00,available_for_hire_region_count_synthetic,North,381
103.88,1.37,2026-06-20T15:25:00+08:00,2026-06-20T15:25:00,available_for_hire_region_count_synthetic,Northeast,308
